사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도,년도,월,특정장소
2020061600100001,2020년 6월,화요일,서울특별시 광진구 광장동,중상사고,0,1,3,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31-40세,경상,승용,남,21-30세,경상,2020년,6월,미상
2020061600100205,2020년 6월,화요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,31-40세,경상,2020년,6월,미상
2020061600100394,2020년 6월,화요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,31-40세,중상,2020년,6월,미상
2020061700100028,2020년 6월,수요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,51-60세,경상,2020년,6월,미상
2020061700100496,2020년 6월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,21-30세,상해없음,보행자,남,13-20세,경상,2020년,6월,미상
2020061700100560,2020년 6월,수요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,여,13-20세,중상,2020년,6월,미상
2020061700100588,2020년 6월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,승용,여,31-40세,상해없음,2020년,6월,미상
2020061800100115,2020년 6월,목요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 기타,과속,기타,맑음,기타 - 기타,승용,남,21-30세,상해없음,승용,남,41-50세,중상,2020년,6월,미상
2020061800100332,2020년 6월,목요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,보행자,남,12세 이하,중상,2020년,6월,미상
2020061900100055,2020년 6월,금요일,서울특별시 광진구 구의동,사망사고,1,0,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,흐림,교차로 - 교차로횡단보도내,화물,남,41-50세,상해없음,보행자,남,65세 이상,사망,2020년,6월,미상
2020061900100098,2020년 6월,금요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,승용,남,31-40세,경상,2020년,6월,미상
2020061900100099,2020년 6월,금요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,51-60세,경상,2020년,6월,미상
2020061900100169,2020년 6월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,승합,남,51-60세,상해없음,보행자,여,65세 이상,경상,2020년,6월,미상
2020061900100588,2020년 6월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,31-40세,상해없음,승용,남,41-50세,경상,2020년,6월,미상
2020061900100664,2020년 6월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,20세 이하,상해없음,이륜,남,21-30세,경상,2020년,6월,미상
2020062000100100,2020년 6월,토요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,12세 이하,중상,2020년,6월,미상
2020062000100536,2020년 6월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,승합,남,65세 이상,경상,2020년,6월,미상
2020062100100001,2020년 6월,일요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,65세 이상,경상,2020년,6월,미상
2020062100100240,2020년 6월,일요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,이륜,남,31-40세,경상,화물,남,41-50세,상해없음,2020년,6월,미상
2020062100100430,2020년 6월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,41-50세,경상,2020년,6월,미상
2020062100100505,2020년 6월,일요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,21-30세,경상,2020년,6월,미상
2020062200100146,2020년 6월,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,65세 이상,상해없음,보행자,남,21-30세,경상,2020년,6월,미상
2020062200100507,2020년 6월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,자전거,남,13-20세,경상,2020년,6월,미상
2020062200100508,2020년 6월,월요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,승용,남,31-40세,중상,2020년,6월,미상
2020062200100673,2020년 6월,월요일,서울특별시 광진구 광장동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,31-40세,부상신고,,,,,2020년,6월,미상
2020062300100002,2020년 6월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,31-40세,경상,,,,,2020년,6월,미상
2020062300100156,2020년 6월,화요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,21-30세,상해없음,보행자,여,51-60세,중상,2020년,6월,미상
2020062400100410,2020년 6월,수요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,,,,,2020년,6월,미상
2020062400100411,2020년 6월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,승용,남,31-40세,경상,2020년,6월,미상
2020062400100587,2020년 6월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,원동기,남,20세 이하,부상신고,승용,남,51-60세,경상,2020년,6월,미상
2020062500100003,2020년 6월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,31-40세,경상,2020년,6월,미상
2020062500100067,2020년 6월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차량단독 - 전도전복,안전운전불이행,젖음/습기,비,단일로 - 기타,이륜,남,21-30세,경상,,,,,2020년,6월,미상
2020062500100566,2020년 6월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,21-30세,경상,2020년,6월,미상
2020062600100023,2020년 6월,금요일,서울특별시 광진구 화양동,경상사고,0,0,2,0,차대차 - 충돌,불법유턴,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,51-60세,경상,2020년,6월,건대입구
2020062600100041,2020년 6월,금요일,서울특별시 광진구 구의동,경상사고,0,0,4,0,차대차 - 충돌,신호위반,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,51-60세,경상,2020년,6월,미상
2020062600100632,2020년 6월,금요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,31-40세,경상,2020년,6월,미상
2020062800100176,2020년 6월,일요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상,2020년,6월,미상
2020062800100488,2020년 6월,일요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승합,남,51-60세,경상,2020년,6월,건대입구
2020062900100342,2020년 6월,월요일,서울특별시 광진구 자양동,경상사고,0,0,4,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,개인형이동수단(PM),남,21-30세,기타불명,2020년,6월,미상
2020062900100427,2020년 6월,월요일,서울특별시 광진구 화양동,중상사고,0,1,0,1,차대차 - 충돌,신호위반,젖음/습기,비,교차로 - 교차로안,이륜,남,65세 이상,부상신고,이륜,남,51-60세,중상,2020년,6월,미상
2020063000100184,2020년 6월,화요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,51-60세,경상,2020년,6월,미상
2020063000100368,2020년 6월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,41-50세,경상,2020년,6월,미상
2020070100100403,2020년 7월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,여,21-30세,경상,2020년,7월,미상
2020070100100461,2020년 7월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,남,51-60세,상해없음,2020년,7월,미상
2020070200100027,2020년 7월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,21-30세,경상,2020년,7월,미상
2020070400100074,2020년 7월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,13-20세,경상,2020년,7월,미상
2020070400100630,2020년 7월,토요일,서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,51-60세,경상,2020년,7월,미상
2020070500100071,2020년 7월,일요일,서울특별시 광진구 화양동,부상신고사고,0,0,0,1,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,부상신고,승용,남,65세 이상,상해없음,2020년,7월,미상
2020070500100237,2020년 7월,일요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,41-50세,경상,2020년,7월,미상
2020070600100014,2020년 7월,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,31-40세,경상,2020년,7월,미상
2020070600100154,2020년 7월,월요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,자전거,남,41-50세,중상,2020년,7월,미상
2020070600100554,2020년 7월,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,20세 이하,상해없음,보행자,남,21-30세,경상,2020년,7월,미상
2020070800100087,2020년 7월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,자전거,여,51-60세,경상,2020년,7월,미상
2020070800100407,2020년 7월,수요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 교량,승용,남,65세 이상,상해없음,승용,남,65세 이상,경상,2020년,7월,미상
2020070900100202,2020년 7월,목요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,61-64세,부상신고,승합,남,51-60세,상해없음,2020년,7월,미상
2020070900100618,2020년 7월,목요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,맑음,기타 - 기타,승용,여,61-64세,상해없음,화물,남,31-40세,경상,2020년,7월,미상
2020070900100619,2020년 7월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,13-20세,경상,2020년,7월,미상
2020071000100081,2020년 7월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,자전거,남,51-60세,경상,2020년,7월,미상
2020071000100474,2020년 7월,금요일,서울특별시 광진구 광장동,중상사고,0,4,7,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 교량,승합,남,51-60세,상해없음,승합,남,41-50세,상해없음,2020년,7월,미상
2020071000100617,2020년 7월,금요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,31-40세,경상,2020년,7월,미상
