id,name,year,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,selling_price
895,Tata,2016.0,120000.0,Central,Illinois,0.6284885894274305,Diesel,Individual,Manual,First_Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,5.0,Y,0.9
896,Maruti,2004.0,50000.0,West,California,Petaluma,Petrol,Individual,Manual,First_Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4.0,N,0.05
897,Maruti,2003.0,147000.0,Central,Illinois,Kankakee,Petrol,Individual,Manual,Fourth_Above_Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5.0,Y,0.05
898,Chevrolet,2016.0,32000.0,Central,Illinois,Bloomington,Diesel,Individual,Manual,First_Owner,18.2,1248.0,73.74,172.5Nm@ 1750rpm,8.0,N,0.535
899,Jaguar,2017.0,9000.0,South,North Carolina,Garner,Diesel,Dealer,Automatic,First_Owner,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,Y,2.625
900,Renault,2018.0,18000.0,Central,Texas,Houston,Diesel,Dealer,Manual,First_Owner,19.6,1461.0,108.45,245Nm@ 1750rpm,5.0,Y,1.05
901,Chevrolet,2010.0,70000.0,West,Utah,Roy,Petrol,Individual,Manual,First_Owner,16.0,995.0,63.0,90.3Nm@ 4200rpm,5.0,N,0.125
902,Tata,2016.0,60000.0,West,Utah,Kearns,Diesel,Individual,Manual,First_Owner,27.28,1047.0,69.0,140Nm@ 1800-3000rpm,5.0,N,0.4
903,Renault,2015.0,140000.0,West,Utah,Roy,Diesel,Individual,Manual,Second_Owner,20.45,1461.0,83.8,200Nm@ 1900rpm,5.0,N,0.62
904,Hyundai,2011.0,80000.0,South,South Carolina,North Charleston,Diesel,Individual,Manual,Second_Owner,21.9,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0,N,0.34
905,BMW,2010.0,102000.0,West,California,Santa Ana,Diesel,Dealer,Automatic,First_Owner,19.62,1995.0,187.74,0.9394155703822931,5.0,N,1.1
906,Tata,2008.0,80000.0,East,New York,Commack,Diesel,Individual,Manual,Second_Owner,17.2,1396.0,53.5,"8.5@ 2,500(kgm@ rpm)",5.0,N,0.067
907,Maruti,2017.0,25000.0,Central,Texas,Sulphur Springs,Petrol,Individual,Manual,First_Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5.0,N,0.316
908,Honda,2013.0,42462.0,East,New York,Ithaca,Petrol,Dealer,Manual,First_Owner,16.8,1497.0,116.3,146Nm@ 4800rpm,5.0,Y,0.48
909,Mahindra,2011.0,108000.0,West,California,Saratoga,Diesel,0.3256717963972259,Manual,First_Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,0.475
910,Mahindra,2013.0,120000.0,East,Maryland,Silver Spring,Diesel,Individual,Manual,Third_Owner,15.96,2523.0,62.1,195Nm@ 1440-2200rpm,9.0,N,0.5
911,Ford,2015.0,80000.0,East,New York,New York City,Diesel,Individual,Manual,First_Owner,22.77,1498.0,98.59,,5.0,Y,0.615
912,Jaguar,2017.0,9000.0,Central,Missouri,Ozark,Diesel,Dealer,Automatic,First_Owner,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,N,2.711
913,Hyundai,2016.0,70000.0,Central,Illinois,Naperville,Petrol,Individual,Manual,Fourth_Above_Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,N,0.33
914,Maruti,2008.0,65000.0,South,Georgia,Augusta,Petrol,Dealer,Manual,Second_Owner,18.9,998.0,0.94746441756859,90Nm@ 3500rpm,5.0,Y,0.175
915,Tata,2015.0,110000.0,West,California,Pacifica,Diesel,Individual,Manual,First_Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7.0,N,0.503
916,Ford,2007.0,0.4180848622587318,West,Colorado,Fort Collins,Petrol,Individual,Manual,Second_Owner,16.6,1388.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0,N,0.12
917,Mahindra,2009.0,120000.0,South,Florida,Port Charlotte,Diesel,Individual,Manual,Third_Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0,Y,0.161
918,Tata,2012.0,90000.0,West,California,San Luis Obispo,Diesel,Individual,Manual,First_Owner,13.93,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,0.8056018339391908,0.725
919,Skoda,2012.0,110000.0,,Florida,Fruit Cove,Diesel,Individual,Manual,First_Owner,21.0,1199.0,75.0,180Nm@ 2000rpm,5.0,N,0.19
920,Nissan,2013.0,212000.0,South,Florida,Brandon,Diesel,Individual,Manual,First_Owner,,1461.0,84.8,200Nm@ 2000rpm,5.0,N,0.375
921,Ford,2019.0,10000.0,South,Florida,Miami,Petrol,Individual,Manual,First_Owner,19.0,1194.0,94.68,120Nm@ 4250rpm,5.0,Y,0.72
922,Datsun,2016.0,35000.0,Central,Indiana,Jeffersonville,Petrol,Individual,Manual,First_Owner,22.7,799.0,53.64,72Nm@ 4386rpm,5.0,N,0.2
923,Hyundai,2012.0,82082.0,South,Florida,Lake Worth,Diesel,Dealer,Manual,First_Owner,22.54,1396.0,88.73,,5.0,N,0.415
924,Maruti,2007.0,35000.0,East,Massachusetts,Ashland,Petrol,Individual,Manual,Second_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,N,0.14
925,Hyundai,,61000.0,South,Mississippi,Jackson,Diesel,Dealer,Manual,Second_Owner,17.1,1493.0,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0,N,0.175
926,Volkswagen,2020.0,50000.0,West,Idaho,Rexburg,Diesel,Individual,Manual,First_Owner,20.14,1498.0,0.8488661056397517,230Nm@ 1500-2500rpm,5.0,N,0.26
927,Hyundai,2014.0,28800.0,Central,North Dakota,Mandan,0.7384038763783785,Dealer,Manual,First_Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0,N,0.484999
928,Hyundai,2015.0,70000.0,East,New York,New York City,Petrol,0.6188082179696217,Manual,First_Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,Y,0.425
929,Maruti,2015.0,120000.0,South,Georgia,Woodstock,Diesel,Individual,Manual,Second_Owner,20.77,1248.0,88.76,0.8276769437453418,7.0,N,0.7
930,Toyota,2015.0,130000.0,Central,Indiana,Richmond,Diesel,Individual,Automatic,First_Owner,12.55,2982.0,168.5,360Nm@ 1400-3200rpm,7.0,N,1.9
931,Maruti,2015.0,7967.0,West,California,South Lake Tahoe,Petrol,Individual,Manual,First_Owner,20.85,1197.0,83.14,115Nm@ 4000rpm,5.0,N,0.6
932,Maruti,2016.0,90000.0,East,West Virginia,Morgantown,Petrol,Individual,Manual,First_Owner,16.8,796.0,34.2,59Nm@ 2500rpm,8.0,Y,0.22
933,Maruti,2013.0,58343.0,Central,Michigan,Detroit,Petrol,Trustmark_Dealer,Manual,First_Owner,21.79,998.0,67.05,90Nm@ 3500rpm,5.0,Y,0.225
934,Maruti,2018.0,50000.0,West,California,Oceanside,CNG,Individual,Manual,First_Owner,26.6,998.0,58.16,77Nm@ 3500rpm,5.0,N,0.45
935,Hyundai,2017.0,,East,New York,West Babylon,Petrol,Individual,Manual,First_Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0,N,0.35
936,Toyota,2008.0,120000.0,East,New Jersey,Old Bridge,Diesel,Individual,Manual,Second_Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,N,0.37
937,Maruti,2018.0,40000.0,East,Maryland,Randallstown,Diesel,Individual,Manual,First_Owner,25.1,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.75
938,Maruti,2008.0,112000.0,East,Ohio,Sandusky,LPG,Individual,Manual,Second_Owner,17.3,1061.0,57.5,"7.8@ 4,500(kgm@ rpm)",5.0,N,0.17
939,Toyota,2011.0,300000.0,West,Washington,Kirkland,Diesel,Individual,Manual,Third_Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,N,0.83
940,0.300445026697744,2016.0,120000.0,East,Ohio,Kettering,Diesel,Individual,,First_Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0,N,0.55
941,Mahindra,2011.0,100000.0,East,New York,New York City,Diesel,Individual,Manual,Second_Owner,21.0,1461.0,64.1,160Nm@ 2000rpm,5.0,Y,0.174
942,Chevrolet,2013.0,110000.0,South,Alabama,Gadsden,0.5282531617596979,Individual,Manual,Second_Owner,18.2,1199.0,84.8,113Nm@ 5000rpm,5.0,N,0.12
943,Tata,2010.0,120000.0,West,New Mexico,Roswell,Diesel,Individual,Manual,First_Owner,17.0,1405.0,70.0,0.03226186659795871,5.0,N,0.13
944,Renault,2018.0,30000.0,South,South Carolina,Spartanburg,Petrol,Individual,Automatic,First_Owner,24.04,999.0,67.0,91Nm@ 4250rpm,5.0,N,0.319
945,Maruti,2019.0,5621.0,South,Georgia,Martinez,Petrol,Trustmark_Dealer,Automatic,First_Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0,N,0.65
946,Maruti,2011.0,40000.0,West,Utah,Provo,Petrol,Individual,Manual,First_Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5.0,Y,0.22
947,Hyundai,2014.0,70000.0,East,New York,New York City,Diesel,Individual,Manual,Third_Owner,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0,Y,0.535
948,Toyota,2013.0,148120.0,West,California,Los Angeles,Diesel,Dealer,Manual,First_Owner,14.24,2755.0,174.5,420Nm@ 1400-2600rpm,7.0,Y,1.5
949,Ford,2015.0,64000.0,South,Florida,Oakland Park,Diesel,Dealer,Automatic,First_Owner,11.4,2953.0,153.86,380Nm@ 2500rpm,7.0,N,1.275
950,Honda,2016.0,56494.0,South,Florida,Miami,Petrol,Trustmark_Dealer,Manual,First_Owner,18.2,1199.0,88.7,110Nm@ 4800rpm,5.0,Y,0.55
951,BMW,2019.0,8500.0,Central,Illinois,Tinley Park,Diesel,Dealer,Automatic,First_Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,N,5.5
952,Ford,2011.0,,West,Utah,Orem,Petrol,Individual,Manual,Second_Owner,15.6,1196.0,70.0,102Nm@ 4000rpm,5.0,N,0.24
953,Datsun,2015.0,20000.0,East,Connecticut,Middletown,Petrol,Individual,Manual,First_Owner,20.63,1198.0,67.0,104Nm@ 4000rpm,5.0,N,0.275
954,Honda,2017.0,,Central,Minnesota,Prior Lake,Diesel,Dealer,Manual,First_Owner,25.5,1498.0,98.6,200Nm@ 1750rpm,5.0,N,0.675
955,Mahindra,2012.0,110000.0,Central,0.2448239573124037,Fitchburg,Petrol,Individual,Manual,Second_Owner,13.87,1390.0,75.0,110Nm@ 3000rpm,5.0,Y,0.18
956,Ford,2010.0,90000.0,Central,Illinois,Danville,Petrol,Individual,Manual,Second_Owner,15.6,1196.0,70.0,102Nm@ 4000rpm,5.0,N,0.16
957,Mahindra,2018.0,50000.0,East,Ohio,North Ridgeville,Diesel,Individual,Manual,First_Owner,23.5,909.0,45.0,98Nm@ 1600-3000rpm,8.0,N,0.4
958,Hyundai,2016.0,17000.0,West,Colorado,Thornton,Petrol,Individual,Manual,0.043080438523064424,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0,N,0.335
959,Nissan,2019.0,11533.0,West,Utah,Provo,Petrol,Trustmark_Dealer,Manual,First_Owner,14.23,1498.0,104.55,142Nm@ 4000rpm,5.0,Y,0.95
960,Tata,2012.0,46000.0,Central,Oklahoma,Ponca City,Diesel,Individual,Manual,First_Owner,19.4,1405.0,70.0,135.4Nm@ 2500rpm,5.0,N,0.26
961,Tata,2012.0,86000.0,Central,North Dakota,Dickinson,Diesel,Individual,Manual,First_Owner,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5.0,N,0.31
962,Maruti,2018.0,26000.0,Central,Illinois,Schaumburg,Diesel,Individual,Manual,First_Owner,,1248.0,74.0,0.4564485124875972,5.0,N,0.685
963,Tata,2012.0,110000.0,East,Maryland,Aspen Hill,Diesel,Individual,Manual,Second_Owner,19.09,1396.0,69.0,135Nm@ 2500rpm,5.0,N,0.158
964,Maruti,2016.0,80000.0,West,California,Los Angeles,Petrol,,Manual,First_Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5.0,Y,0.35
965,Maruti,2012.0,77000.0,Central,Illinois,West Chicago,Diesel,Individual,Manual,Second_Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0,Y,0.31
966,Renault,2019.0,5000.0,Central,Texas,San Angelo,Petrol,Individual,Manual,First_Owner,20.0,999.0,72.0,96Nm@ 3500rpm,7.0,N,0.6
967,Honda,2017.0,43000.0,East,New York,New York City,Petrol,Dealer,Manual,First_Owner,15.4,1497.0,117.3,145Nm@ 4600rpm,7.0,Y,0.7
968,Maruti,2018.0,69779.0,,North Carolina,Greensboro,Petrol,Dealer,Automatic,First_Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0,Y,0.6
969,BMW,2019.0,7500.0,West,California,Goleta,Diesel,Dealer,Automatic,First_Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,N,5.4
970,Mahindra,2011.0,120000.0,East,New York,,Diesel,Individual,Manual,First_Owner,13.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,Y,0.25
971,Maruti,2008.0,100000.0,South,Georgia,Hinesville,Petrol,Individual,Manual,Second_Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0,N,0.114999
972,Hyundai,2008.0,100000.0,East,New Jersey,Parsippany,Petrol,Individual,Manual,Fourth_Above_Owner,13.9,1599.0,,"14.9@ 3,000(kgm@ rpm)",5.0,N,0.16
973,Maruti,2012.0,98500.0,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,19.0,998.0,66.1,90Nm@ 3500rpm,5.0,Y,0.235
974,Mahindra,2010.0,77088.0,South,Florida,Deland,Diesel,Individual,Manual,First_Owner,14.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,N,0.465
975,Tata,2015.0,110000.0,East,New York,Tonawanda,Diesel,Individual,Manual,First_Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7.0,N,0.503
976,Maruti,2018.0,25000.0,East,Ohio,North Olmsted,Petrol,Individual,Manual,First_Owner,20.73,1373.0,91.1,130Nm@ 4000rpm,5.0,N,0.764
977,Honda,2020.0,5500.0,South,Louisiana,New Orleans,Diesel,Dealer,0.9917715997863314,First_Owner,26.8,1597.0,118.0,300Nm@ 2000rpm,5.0,N,2.125
978,Toyota,2016.0,68089.0,East,New York,Syracuse,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494.0,157.7,213Nm@ 4500rpm,5.0,N,2.0
979,Tata,2017.0,155000.0,South,Arkansas,North Little Rock,Diesel,Individual,Manual,0.7790722059205314,25.0,1396.0,69.01,140Nm@ 1800-3000rpm,5.0,Y,0.385
980,Honda,2018.0,47725.0,Central,Illinois,Saint Charles,Diesel,Dealer,Manual,First_Owner,27.3,1498.0,98.6,200Nm@ 1750rpm,5.0,N,0.65
981,Maruti,2017.0,25000.0,Central,Michigan,Sault Sainte Marie,,Individual,Manual,First_Owner,21.63,998.0,67.0,90Nm@ 3500rpm,5.0,N,0.395
982,Mercedes,2011.0,90000.0,South,Tennessee,Cleveland,Diesel,Dealer,Automatic,First_Owner,0.201487382265872,2143.0,204.0,500Nm@ 1600-1800rpm,5.0,N,1.0
983,Toyota,2011.0,45500.0,South,Florida,Panama City,Petrol,Dealer,Manual,First_Owner,0.949732170227602,1496.0,88.73,132Nm@ 3000rpm,5.0,N,0.285
984,Toyota,2016.0,68089.0,West,Utah,Springville,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494.0,157.7,213Nm@ 4500rpm,5.0,N,2.0
985,Hyundai,2016.0,25000.0,South,Kentucky,Paducah,Petrol,Individual,Manual,First_Owner,15.29,,121.3,151Nm@ 4850rpm,5.0,N,0.8
986,Maruti,2012.0,98000.0,Central,Minnesota,Brooklyn Center,Diesel,Individual,Manual,Fourth_Above_Owner,20.77,1248.0,88.8,200Nm@ 1750rpm,7.0,Y,0.45
987,Nissan,2011.0,43500.0,West,Utah,Provo,Petrol,Individual,Manual,Second_Owner,18.06,1198.0,75.0,104Nm@ 4000rpm,5.0,Y,0.2
988,Tata,2014.0,80000.0,West,Utah,Tooele,Diesel,Individual,Manual,Second_Owner,19.09,1405.0,69.01,135Nm@ 2500rpm,5.0,N,0.185
989,Maruti,2018.0,69779.0,Central,Minnesota,Mankato,Petrol,Dealer,Automatic,First_Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0,N,0.6
990,Maruti,2014.0,50000.0,Central,Indiana,West Lafayette,0.029922622944280164,Individual,Manual,First_Owner,17.5,1298.0,85.8,114Nm@ 4000rpm,5.0,N,0.22
991,Fiat,2015.0,120000.0,South,North Carolina,Kannapolis,Diesel,,Manual,First_Owner,20.5,1248.0,91.72,209Nm@ 2000rpm,5.0,0.43935961632432396,0.45
992,Maruti,2012.0,158000.0,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,23.4,1248.0,,190Nm@ 2000rpm,5.0,Y,0.36
993,Tata,2015.0,120000.0,South,Georgia,Gainesville,Diesel,Individual,Manual,First_Owner,11.57,2179.0,138.1,320Nm@ 1700-2700rpm,7.0,N,0.52
994,Tata,2017.0,30000.0,South,Virginia,,Petrol,Individual,Manual,First_Owner,20.3,1199.0,84.0,114Nm@ 3500rpm,5.0,N,0.55
995,Hyundai,2015.0,40000.0,East,New York,New York City,Petrol,Individual,Automatic,First_Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,Y,0.4
996,Maruti,2000.0,206000.0,West,California,Los Angeles,Petrol,Individual,Manual,Fourth_Above_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,Y,0.108
997,Maruti,2018.0,12000.0,South,Florida,Port Saint Lucie,Petrol,Individual,Manual,First_Owner,20.89,1197.0,81.8,113Nm@ 4200rpm,,N,0.535
998,Ford,2018.0,15000.0,East,Ohio,Massillon,Petrol,,Manual,First_Owner,20.4,1194.0,94.93,120Nm@ 4250rpm,5.0,N,0.62
999,Honda,2015.0,70000.0,Central,Illinois,Belleville,Diesel,Individual,Manual,First_Owner,,1498.0,98.6,200Nm@ 1750rpm,5.0,N,0.6
1000,Maruti,2017.0,90000.0,Central,South Dakota,Brookings,Diesel,Individual,Manual,First_Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.75
1001,Hyundai,2010.0,120000.0,South,Kentucky,Murray,Petrol,Individual,Manual,Third_Owner,18.5,1197.0,80.0,"11.4 kgm at 4,000 rpm",5.0,N,0.2
1002,Toyota,2015.0,90000.0,West,California,San Bernardino,Diesel,Individual,Manual,First_Owner,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,0.9266503016112622,N,1.25
1003,Maruti,2014.0,65204.0,West,Utah,American Fork,Petrol,Trustmark_Dealer,Automatic,First_Owner,23.1,998.0,0.7305931013293855,90Nm@ 3500rpm,5.0,N,0.325
1004,Opel,1998.0,110000.0,West,Washington,Bellevue,Petrol,Individual,Manual,Third_Owner,13.1,1598.0,77.0,121Nm@ 2800rpm,5.0,N,0.068
1005,Hyundai,2018.0,25000.0,Central,Wisconsin,Milwaukee,Petrol,Individual,Automatic,First_Owner,17.4,1197.0,81.86,117nm@ 4000rpm,5.0,N,0.8
1006,Mahindra,2019.0,20000.0,West,California,Camarillo,Petrol,Individual,Manual,First_Owner,17.0,1197.0,108.6,200Nm@ 2000-3500rpm,5.0,N,0.96
1007,Tata,2015.0,80000.0,South,Mississippi,Hattiesburg,Diesel,,Manual,First_Owner,15.3,2956.0,83.83,250Nm@ 1000-2000rpm,7.0,N,0.434999
1008,Maruti,2017.0,28000.0,West,California,San Mateo,Diesel,Dealer,Manual,0.4662642665864377,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.752
1009,Toyota,2013.0,79328.0,South,Louisiana,Baton Rouge,Diesel,Trustmark_Dealer,0.7771608935941119,Second_Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7.0,N,0.75
1010,Mahindra,2019.0,5000.0,Central,Texas,Lake Jackson,Diesel,Individual,Manual,First_Owner,17.3,1497.0,121.0,300Nm@ 1750-2500rpm,7.0,N,1.46
1011,Hyundai,2012.0,70000.0,West,Arizona,Avondale,LPG,Individual,Manual,Second_Owner,13.45,1086.0,62.1,96.1Nm@ 3000rpm,5.0,N,0.185
1012,Maruti,2019.0,15000.0,South,Alabama,Phenix City,,Individual,Manual,First_Owner,19.01,1462.0,103.2,138nm@ 4400rpm,6.0,N,1.0
1013,Volvo,2016.0,48000.0,Central,Michigan,Oak Park,Diesel,Dealer,Automatic,First_Owner,9.0,1984.0,181.0,400Nm@ 1750-2500rpm,5.0,N,1.95
1014,Chevrolet,2011.0,80000.0,East,New York,East Meadow,Diesel,Individual,Manual,Second_Owner,18.3,1991.0,147.9,327Nm@ 2600rpm,5.0,N,0.409999
1015,Tata,2011.0,75000.0,West,Washington,Spokane,Diesel,Dealer,Manual,Second_Owner,25.0,1396.0,69.0,140Nm@ 1800-3000rpm,5.0,N,0.165
1016,Mahindra,2014.0,120000.0,East,Ohio,Canton,Diesel,Individual,Manual,Third_Owner,,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,1.0
1017,Maruti,2017.0,70000.0,West,Colorado,Lakewood,Petrol,Individual,Manual,First_Owner,20.85,1197.0,83.14,115Nm@ 4000rpm,5.0,Y,0.65
1018,Hyundai,2012.0,35000.0,East,Pennsylvania,Wilkes Barre,Petrol,Individual,Manual,First_Owner,17.0,1197.0,80.0,"11.4 kgm at 4,000 rpm",,N,0.35
1019,Mahindra,2017.0,35000.0,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,16.55,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,Y,0.78
1020,Toyota,2016.0,33000.0,South,Florida,Lehigh Acres,Diesel,Individual,Manual,First_Owner,13.68,2393.0,147.8,343Nm@ 1400-2800rpm,7.0,N,1.85
1021,Tata,2009.0,150000.0,East,Ohio,Fairfield,Diesel,Individual,Manual,First_Owner,13.93,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,N,0.38
1022,Ford,2014.0,60000.0,Central,Texas,Arlington,Diesel,Individual,Manual,First_Owner,25.01,1498.0,89.75,204Nm@ 2000-2750rpm,5.0,N,0.425
1023,Mahindra,2013.0,120000.0,East,Connecticut,Norwalk,Diesel,,Manual,Second_Owner,13.5,2609.0,115.0,277.5Nm@ 1700-2200rpm,5.0,N,0.459999
1024,Maruti,2017.0,35000.0,West,Nevada,North Las Vegas,Diesel,Individual,Manual,Second_Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.65
1025,Hyundai,2012.0,66657.0,East,Maryland,Essex,Diesel,Dealer,Automatic,First_Owner,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0,N,0.549
1026,Maruti,2012.0,13000.0,South,South Carolina,Anderson,Petrol,Individual,Manual,First_Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.22
1027,Mahindra,2012.0,86000.0,West,Utah,Tooele,Diesel,Individual,,First_Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0,N,0.31
1028,Honda,0.1704949399445456,60000.0,East,New Hampshire,Dover,Petrol,Individual,Manual,First_Owner,19.4,1198.0,86.8,109Nm@ 4500rpm,5.0,N,0.265
1029,Mahindra,2016.0,65100.0,Central,Indiana,La Porte,Diesel,Individual,Manual,Second_Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,N,0.73
1030,Maruti,2013.0,58343.0,West,Washington,Seattle,Petrol,Trustmark_Dealer,Manual,First_Owner,21.79,998.0,67.05,90Nm@ 3500rpm,5.0,Y,0.225
1031,Maruti,2015.0,90000.0,South,Alabama,Gadsden,Diesel,Individual,Manual,First_Owner,26.21,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.625
1032,Honda,2016.0,56494.0,Central,Texas,Lubbock,Petrol,Trustmark_Dealer,Manual,First_Owner,18.2,1199.0,88.7,110Nm@ 4800rpm,5.0,N,0.55
1033,Maruti,2016.0,78000.0,Central,Indiana,Lawrence,Diesel,Individual,Manual,First_Owner,27.39,1248.0,,190Nm@ 2000rpm,5.0,Y,0.7
1034,Hyundai,2017.0,5000.0,South,North Carolina,Thomasville,Petrol,Individual,Manual,First_Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0,N,0.675
1035,Maruti,2011.0,70000.0,Central,North Dakota,Fargo,Petrol,Individual,Manual,,20.92,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.199
1036,Hyundai,2017.0,35000.0,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,Y,0.45
1037,Mahindra,2018.0,20000.0,South,Georgia,Athens,Diesel,Individual,Manual,First_Owner,15.96,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,N,0.53
1038,Honda,2014.0,52442.0,West,New Mexico,Albuquerque,Petrol,Trustmark_Dealer,Manual,Second_Owner,18.5,1198.0,86.8,109Nm@ 4500rpm,5.0,N,0.325
1039,Mahindra,2013.0,60000.0,Central,Indiana,Indianapolis,Diesel,Individual,Manual,Second_Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,0.54
1040,Maruti,2011.0,60000.0,Central,Missouri,Maryland Heights,Petrol,Individual,Manual,First_Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.235
1041,Maruti,2018.0,15000.0,South,Virginia,Suffolk,Petrol,Dealer,Manual,First_Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0,N,0.75
1042,Hyundai,2012.0,100000.0,Central,Indiana,Noblesville,Diesel,Individual,Manual,First_Owner,21.27,1396.0,88.76,219.6Nm@ 1500-2750rpm,5.0,N,0.4
1043,Maruti,0.5136426666868423,70000.0,West,Arizona,Oro Valley,Petrol,Individual,Manual,Third_Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0,N,0.15
1044,,2013.0,79328.0,West,California,Los Angeles,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7.0,Y,0.75
1045,Maruti,2014.0,50000.0,South,Georgia,,Diesel,Individual,Manual,First_Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.49
1046,Lexus,2019.0,20000.0,South,Florida,Royal Palm Beach,Petrol,Dealer,Automatic,First_Owner,22.37,2487.0,214.56,202Nm@ 3600-5200rpm,5.0,N,5.15
1047,Tata,2018.0,60000.0,East,Pennsylvania,Chester,Diesel,Individual,Manual,First_Owner,21.5,1497.0,0.9951840674849712,260Nm@ 1500-2750rpm,5.0,N,0.86
1048,Ford,2016.0,80000.0,Central,Indiana,Columbus,Diesel,Individual,Manual,First_Owner,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0,Y,0.377
1049,Maruti,2011.0,70000.0,East,New York,Centereach,Diesel,Individual,Manual,First_Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.325
1050,Tata,2011.0,148000.0,0.02971590679910352,Alabama,Vestavia Hills,Diesel,Individual,Manual,Second_Owner,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5.0,N,0.149
1051,Maruti,2017.0,20000.0,West,California,Redwood City,Petrol,Individual,Automatic,0.07863454932416125,20.51,998.0,67.0,90Nm@ 3500rpm,5.0,N,0.475
1052,Mahindra,2015.0,110000.0,Central,Kansas,Olathe,Diesel,Individual,Manual,Second_Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,N,0.43
